商品コード,タイトル,販売価格（税抜）,販売価格（税込）,販売価格変更日
2200012163511,（ＳＲ）天革の騎令嬢　ミラクルステラ,545,600,20250802
2200012163528,（ＳＲ）超電磁トワイライトΣ,1091,1200,20250806
2200012163535,（ＳＲ）大虹帝　ミノガミ／「ミノマルちゃん！わたしがついているわ！」,1091,1200,20250802
2200012163542,（ＳＲ）大虹帝　ミノガミ／「ミノマルちゃん！わたしがついているわ！」,1091,1200,20250802
2200012163559,（ＳＲ）アーテル・ゴルギーニ,1364,1500,20250730
2200012163566,（ＳＲ）アーテル・ゴルギーニ,1364,1500,20250730
2200012163573,（ＳＲ）支配の精霊ペルフェクト／ギャラクシー・チャージャー,1091,1200,20250726
2200012163580,（ＳＲ）支配の精霊ペルフェクト／ギャラクシー・チャージャー,1091,1200,20250726
2200012163597,（ＳＲ）支配の精霊ペルフェクト／ギャラクシー・チャージャー,1091,1200,20250726
2200012163603,（ＳＲ）還る混沌　ドロロンマントラ,273,300,20250723
2200012163610,（ＳＲ）還る混沌　ドロロンマントラ,273,300,20250723
2200012163627,（ＳＲ）漲る混沌　ハッポウマントラ,455,500,20250806
2200012163634,（ＳＲ）漲る混沌　ハッポウマントラ,455,500,20250806
2200012163641,（ＳＲ）漲る混沌　ハッポウマントラ,455,500,20250806
2200012163658,（ＳＲ）トワイライトＭｋ．１　Ｔｙｐｅ　ホーガン／「イチバンになってみせる！」,136,150,20250806
2200012163665,（ＳＲ）トワイライトＭｋ．１　Ｔｙｐｅ　ホーガン／「イチバンになってみせる！」,136,150,20250806
2200012163672,（ＳＲ）トワイライトＭｋ．２　Ｔｙｐｅ　オロチ,109,120,20250806
2200012163689,（ＳＲ）トワイライトＭｋ．２　Ｔｙｐｅ　オロチ,109,120,20250806
2200012163696,（ＶＲ）アストラル・ハート,273,300,20250802
2200012163702,（ＶＲ）アストラル・ハート,273,300,20250802
2200012163719,（ＶＲ）アストラル・ハート,273,300,20250802
2200012163726,（ＶＲ）アストラル・ハート,273,300,20250802
2200012163733,（ＶＲ）アストラル・ハート,273,300,20250802
2200012163740,（ＶＲ）超時空罠　デンジャデオン／「トラップ？ちがうわ、お願いしてるだけ！」,455,500,20250723
2200012163757,（ＶＲ）超時空罠　デンジャデオン／「トラップ？ちがうわ、お願いしてるだけ！」,455,500,20250723
2200012163764,（ＶＲ）堕カオスマントラ,273,300,20250730
2200012163771,（ＶＲ）堕カオスマントラ,273,300,20250730
2200012163788,（ＳＰＲ）本能寺カレン＆カオスマントラ　－裏切のヒロイン－,136,150,20250806
2200012163795,（ＳＰＲ）うららかもも＆ミノマル　－献身のヒロイン－,909,1000,20250806
2200012163801,（ＳＰＲ）うららかもも＆ミノマル　－献身のヒロイン－,909,1000,20250806
2200012163818,（ＳＰＲ）滝川るる＆ラフルル　－閃光のヒロイン－,136,150,20250806
2200012163825,（ＳＰＲ）滝川るる＆ラフルル　－閃光のヒロイン－,136,150,20250806
2200012163832,（ＳＰＲ）黄昏ミミ＆トワイライトＭｋ．３　－挑戦のヒロイン－,1091,1200,20250802
2200012163849,（ＳＰＲ）黄昏ミミ＆トワイライトＭｋ．３　－挑戦のヒロイン－,1091,1200,20250802
2200012163856,（ＳＰＲ）黄昏ミミ＆トワイライトＭｋ．３　－挑戦のヒロイン－,1091,1200,20250802
2200012163863,（ＳＰＲ）黄昏ミミ＆トワイライトＭｋ．３　－挑戦のヒロイン－,1091,1200,20250802
2200012163870,（ＳＰＲ）黄昏ミミ＆トワイライトＭｋ．３　－挑戦のヒロイン－,2273,2500,20250806
2200012163887,（ＶＲ）超時空罠　デンジャデオン／「トラップ？ちがうわ、お願いしてるだけ！」,455,500,20250723
2200012163894,（ＳＰＲ）滝川るる＆ラフルル　－閃光のヒロイン－,136,150,20250806
2200012163900,（ＳＰＲ）本能寺カレン＆カオスマントラ　－裏切のヒロイン－,136,150,20250806
2200012163917,（ＳＰＲ）うららかもも＆ミノマル　－献身のヒロイン－,1818,2000,20250806
2200012163924,（ＳＰＲ）本能寺カレン＆カオスマントラ　－裏切のヒロイン－,727,800,20250806
2200012222928,（レア無）ネストボール,182,200,20250723
2200012222935,（レア無）ネストボール,182,200,20250723
2200012222942,（ＲＲ）ドラパルトｅｘ,182,200,20250723
2200012222959,（ＲＲ）キチキギスｅｘ,273,300,20250723
2200012222966,（ＲＲ）ドラパルトｅｘ,182,200,20250723
2200012222973,（ＡＲ）セゴール,273,300,20250723
2200012222980,（ＣＨＲ）カビゴン,364,400,20250723
2200012222997,（☆）１ＥＤ）ピカチュウ,2073,2280,20250723
2200012366097,（ＳＡＲ）ウガツホムラｅｘ,2727,3000,20250725
2200012366103,（ＡＲ）ダイノーズ,182,200,20250725
2200012444665,（ＳＲ）融合派兵,455,500,20250726
2200012444672,（Ｎ）炎征竜－バーナー,182,200,20250726
2200012444689,（Ｒ）シンクロ・ランブル,136,150,20250806
2200012444696,（ＳＥ）ＤＤ魔導賢者ケプラー,182,200,20250726
2200012444702,（ＣＲ）神竜騎士フェルグラント,182,200,20250802
2200012444719,（ＰＳＥ）エクシーズ・チェンジ・タクティクス,182,200,20250726
2200012444726,（ＮＲ）召喚制限－パワーフィルター,455,500,20250726
2200012444733,（Ｎ）轟雷帝ザボルグ,364,400,20250726
2200012444740,（Ｎ）鰤っ子姫,182,200,20250726
2200012444757,（Ｎ）ダーク・フュージョン,182,200,20250726
2200012444764,（Ｎ）ダーク・フュージョン,182,200,20250726
2200012444771,（Ｎ）応戦するＧ,273,300,20250726
2200012444788,（Ｎ）帝王の溶撃,273,300,20250726
2200012444795,（Ｒ）罪宝の欺き,273,300,20250726
2200012444801,（Ｒ）スプラッシュ・メイジ,182,200,20250726
2200012444818,（ＵＲ）ダーク・レクイエム・エクシーズ・ドラゴン,182,200,20250726
2200012444825,（ＵＲ）時械神祖ヴルガータ,364,400,20250726
2200012444832,（ＵＲ）ライトドラゴン＠イグニスター,182,200,20250726
2200012444849,（ＵＲ）ギアギガント　Ｘ,364,400,20250726
2200012444856,（ＡＲ）サイバース・クロック・ドラゴン,182,200,20250726
2200012444863,（ＮＲ）召喚制限－パワーフィルター,455,500,20250726
2200012444870,（Ｎ）ＣＮｏ．８８　ギミック・パペット?ディザスター・レオ,182,200,20250726
2200012444887,（ＵＲ）シューティング・スター・ドラゴン,545,600,20250726
2200012444894,（ＡＲ）地縛神　Ｃｕｓｉｌｌｕ,364,400,20250726
2200012444900,（ＥＸＳＥ）サモンリミッター,182,200,20250726
2200012444917,（ＥＸＳＥ）サモンリミッター,182,200,20250726
2200012444924,（Ｒ）アローラ　ベトベトン,528,581,20250726
2200012444931,（ＳＲ）ヒスイジュナイパーＶ,273,300,20250726
2200012444948,（ＳＲ）チオンジェンｅｘ,273,300,20250726
2200012444955,（ＣＳＲ）マルヤクデＶ,455,500,20250726
2200012444962,（Ｒ）アローラ　ベトベトン,528,581,20250726
2200012444979,（レア無）ピカチュウ,273,300,20250726
2200012444986,（レア無）ピカチュウ,273,300,20250726
2200012444993,（Ｓ）フクスロー,182,200,20250726
2200012445006,（レア無）エーフィ＆デオキシスＧＸ,1091,1200,20250726
2200012445013,（ＳＲ）ヒスイオオニューラＶ,364,400,20250726
2200012445020,（ＳＲ）アヤシシＶ,364,400,20250726
2200012445037,（ＣＳＲ）ムゲンダイナＶ,545,600,20250726
2200012445044,（Ｕ）エネルギーつけかえ,273,300,20250726
2200012445051,（ＳＲ）ウオチルドンＶ,364,400,20250726
2200012445068,（ＳＲ）ジバコイルＶ,273,300,20250726
2200012445075,（ＳＲ）チオンジェンｅｘ,273,300,20250726
2200012445082,（ＳＲ）クセロシキのたくらみ,364,400,20250726
2200012484319,（ＳＡＲ）ゼラオラＶＳＴＡＲ,1091,1200,20250727
2200012484326,（ＡＲ）ラティオス,727,800,20250727
2200012484333,（ＡＲ）ヤドン,364,400,20250806
2200012484340,（ＡＲ）グルトン,182,200,20250727
2200012484357,（ＳＲ）サンダーｅｘ,545,600,20250727
2200012484364,（ＡＲ）ヨーギラス,273,300,20250727
2200012484371,（ＡＲ）ヨーギラス,273,300,20250727
2200012484388,（ＡＲ）フシギダネ,909,1000,20250727
2200012484395,（ＡＲ）ハクリュー,545,600,20250730
2200012484401,（ＡＲ）プラスル,727,800,20250727
2200012484418,（ＳＲ）偽りの王　ヴィルヘルム,455,500,20250727
2200012484425,（ＳＲ）偽りの王　ヴィルヘルム,455,500,20250727
2200012484432,（ＳＲ）偽りの王　ヴィルヘルム,455,500,20250727
2200012484449,（ＳＲ）偽りの王　ヴィルヘルム,455,500,20250727
2200012560402,（ＡＣＥ）ヒーローマント,364,400,20250802
2200012594339,（ＢＷＲ）ゼクロムｅｘ,,,20250728
2200012594346,（ＳＲ）ゼノバース・ラピア／「みんないつものトコで待ってるって！」,545,600,20250806
2200012594353,（ＳＰＲ）うららかもも＆ミノマル　－献身のヒロイン－,909,1000,20250806
2200012594360,（ＳＰＲ）超愛銀河クエーサー・ラブエクスパンジョン,182,200,20250728
2200012594377,（ＳＰＲ）黄昏ミミ＆トワイライトＭｋ．３　－挑戦のヒロイン－,2273,2500,20250806
2200012594384,（ＳＲ）支配の精霊ペルフェクト／ギャラクシー・チャージャー,1818,2000,20250728
2200012632178,（ＳＡＲ）サーナイトｅｘ,10909,12000,20250729
2200012632185,（ＳＲ）シャリタツｅｘ,273,300,20250729
2200012632192,（ＳＳＲ）リザードンｅｘ,909,1000,20250729
2200012632208,（ＡＲ）コドラ,182,200,20250729
2200012632215,（ＡＲ）エムリット,273,300,20250729
2200012632222,（ＡＲ）タマザラシ,273,300,20250729
2200012632239,（ＡＲ）ソウブレイズ,273,300,20250729
2200012632246,（ＡＲ）ゴース,1091,1200,20250730
2200012632253,（ＡＲ）カミッチュ,273,300,20250729
2200012632260,（ＡＲ）ダイノーズ,182,200,20250729
2200012632277,（ＡＲ）イイネイヌ,182,200,20250729
2200012632284,（ＡＲ）ユキメノコ,273,300,20250806
2200012632291,（ＡＲ）テツノイバラ,182,200,20250729
2200012632307,（ＡＲ）ユキハミ,182,200,20250729
2200012632314,（ＡＲ）ペラップ,273,300,20250729
2200012632321,（ＡＲ）バンバドロ,273,300,20250729
2200012632338,（ＳＲ）ビワ,455,500,20250729
2200012632345,（ＡＣＥ）ネオアッパーエネルギー,455,500,20250729
2200012632352,（Ｓ）キルリア,727,800,20250729
2200012639603,（ＳＡＲ）リーリエのピッピｅｘ,,,20250729
2200012639610,（ＳＲ）ビークインｅｘ,273,300,20250729
2200012639627,（ＳＲ）オーガポンいしずえのめんｅｘ,364,400,20250729
2200012639634,（ＳＲ）ススキ,364,400,20250729
2200012639641,（ＳＲ）ゴヨウ,273,300,20250729
2200012639658,（ＳＲ）ゼクロムｅｘ,545,600,20250802
2200012639665,（ＳＲ）ブルンゲルｅｘ,273,300,20250806
2200012639672,（レア無）ピカチュウ,273,300,20250729
2200012639689,（レア無）ピカチュウ,1818,2000,20250729
2200012639696,（レア無）ピカチュウ,273,300,20250729
2200012639702,（ＡＲ）ゴーリキー,273,300,20250729
2200012639719,（ＡＲ）キョジオーン,273,300,20250729
2200012639726,（ＡＲ）ダストダス,273,300,20250729
2200012639733,（ＡＲ）ミュウツー,909,1000,20250729
2200012639740,（ＡＲ）オタマロ,273,300,20250729
2200012639757,（ＡＲ）ゴチム,455,500,20250729
2200012639764,（ＡＲ）コジョフー,364,400,20250729
2200012639771,（ＡＲ）アギルダー,273,300,20250729
2200012639788,（ＡＲ）メラルバ,364,400,20250729
2200012639795,（ＡＲ）イワパレス,364,400,20250729
2200012639801,（ＭＲ）ミラー）ダゲキ（マスターボール柄）,545,600,20250729
2200012639818,（ＭＲ）ミラー）トウコ（モンスターボール柄）,364,400,20250806
2200012644485,（ＳＥ）月有り）屋敷わらし,182,200,20250729
2200012644492,（ＳＥ）嵐征竜－テンペスト,182,200,20250729
2200012644508,（ＳＥ）剣２本）閃刀姫－レイ,727,800,20250729
2200012644515,（ＳＥ）トランザクション・ロールバック,182,200,20250729
2200012644522,（ＳＥ）三戦の号,273,300,20250729
2200012688809,（ＲＲ）リーリエのピッピｅｘ,182,200,20250729
2200012688816,（ＡＲ）ルガルガン,182,200,20250729
2200012688823,（ＡＲ）フリーザー,273,300,20250806
2200012688830,（ＡＲ）カスミのコダック,1364,1500,20250729
2200012688847,（ＡＲ）カミツオロチ,273,300,20250729
2200012688854,（ＳＡＲ）Ｎの筋書き,7273,8000,20250729
2200012688861,（ＳＲ）シロナのガブリアスｅｘ,1091,1200,20250729
2200012695401,遊戯王_スリーブ　超魔導戦士マスターオブカオス,727,800,20250729
2200012722855,（ＡＲ）ＢＦ?精鋭のゼピュロス,182,200,20250730
2200012722862,（ＳＲ）ＳＲスクラッチ,182,200,20250730
2200012750056,（ＶＲ）天体妖精エスメル／「お茶はいかがですか？」,273,300,20250730
2200012750063,（Ｒ）熱血の絆,182,200,20250730
2200012750070,（Ｒ）ルソー・モンテス／法と契約の秤,182,200,20250730
2200012750087,（Ｒ）超躍の絆,182,200,20250730
2200012750094,（Ｒ）光鎧龍ホーリーグレイス,273,300,20250730
2200012750100,（ＶＲ）超時空罠　デンジャデオン／「トラップ？ちがうわ、お願いしてるだけ！」,455,500,20250730
2200012750117,（ＶＲ）超時空罠　デンジャデオン／「トラップ？ちがうわ、お願いしてるだけ！」,455,500,20250730
2200012750124,（ＶＲ）愛銀河マーキュリー・スターフォージ,273,300,20250802
2200012750131,（ＶＲ）愛銀河マーキュリー・スターフォージ,273,300,20250802
2200012750148,（ＶＲ）アストラル・ハート,273,300,20250802
2200012750155,（ＶＲ）雷撃の冥将クーゼン／ダーク・ライフ,545,600,20250730
2200012750162,（ＶＲ）“逆悪襲”ブランド,182,200,20250730
2200012750179,（ＳＲ）漲る混沌　ハッポウマントラ,455,500,20250806
2200012750186,（ＳＲ）漲る混沌　ハッポウマントラ,455,500,20250806
2200012750193,（ＳＲ）還る混沌　ドロロンマントラ,273,300,20250730
2200012750209,（ＳＲ）悪魔聖霊ジェミニアス,364,400,20250730
2200012750216,（ＳＲ）ボルメテウス・レインボー・ドラゴン,273,300,20250806
2200012750223,（ＳＲ）聖霊龍王　メルヴェイユ,273,300,20250730
2200012750230,（ＳＲ）大虹帝　ミノガミ／「ミノマルちゃん！わたしがついているわ！」,1091,1200,20250802
2200012750247,（ＳＲ）トワイライトＭｋ．１　Ｔｙｐｅ　ホーガン／「イチバンになってみせる！」,136,150,20250806
2200012750254,（ＳＲ）天革の騎令嬢　ミラクルステラ,545,600,20250802
2200012750261,（ＳＲ）天革の騎令嬢　ミラクルステラ,545,600,20250802
2200012750278,（ＳＲ）ゼノバース・ラピア／「みんないつものトコで待ってるって！」,545,600,20250806
2200012750285,（ＳＲ）愛銀河マーズ・シンギュラリティ,727,800,20250806
2200012750292,（ＳＲ）弾丸超邪　クロスファイア,273,300,20250730
2200012750308,（ＳＲ）超竜バジュラズテラ,364,400,20250730
